"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US93656","ZCTA5 93656","1684","108","2.3","1.8","3.7","2.8","15.6","5.6","14.8","5.0","22.6","6.8","20.1","6.2","12.1","5.5","4.6","2.7","3.4","2.9","0.9","1.3","45485","5150","53824","6196","42.3","(X)","(X)","(X)","(X)","(X)","1465","117","4.2","2.9","3.0","3.1","13.9","5.5","14.5","5.3","26.8","7.5","17.5","6.1","10.7","5.0","7.8","4.5","1.4","1.5","0.1","0.5","44803","5056","51986","5889","(X)","(X)","37.3","(X)","(X)","(X)","1086","147","0.6","0.7","4.1","4.1","13.9","7.1","16.6","6.9","25.3","8.1","18.9","6.3","12.7","5.9","6.6","4.3","1.1","1.3","0.2","0.6","45708","4489","N","N","(X)","(X)","(X)","(X)","(X)","(X)","219","72","2.7","4.7","4.6","5.8","21.9","15.3","16.9","15.5","11.4","10.2","27.4","20.6","9.1","14.0","0.0","14.7","0.0","14.7","5.9","9.3","36771","24174","53822","21566","(X)","(X)","(X)","(X)","76.3","(X)"
"8600000US93657","ZCTA5 93657","10504","407","5.7","1.5","8.1","1.9","10.4","2.0","12.6","2.5","13.4","2.8","18.2","3.1","11.4","2.4","14.0","2.4","4.5","1.5","1.6","0.9","49785","4915","62969","3485","39.2","(X)","(X)","(X)","(X)","(X)","8045","415","4.6","1.5","3.7","1.4","7.8","2.0","12.9","3.0","14.2","3.5","20.6","3.8","11.6","2.8","16.5","2.9","5.9","1.9","2.1","1.2","58294","5975","70076","3694","(X)","(X)","38.8","(X)","(X)","(X)","5773","405","2.1","1.3","1.6","1.4","5.4","2.0","11.6","3.2","13.3","3.9","21.4","4.5","13.5","3.3","20.2","3.6","7.9","2.6","3.0","1.7","68351","5099","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2459","338","10.0","3.7","23.9","6.8","19.3","5.9","11.8","4.6","14.0","5.3","13.3","5.0","5.6","2.9","2.0","1.4","0.2","0.3","0.0","1.4","23796","3400","32491","3463","(X)","(X)","(X)","(X)","37.5","(X)"
"8600000US93660","ZCTA5 93660","1096","125","17.8","5.7","5.5","3.9","22.5","7.3","20.4","6.4","10.1","4.7","10.9","5.2","8.4","4.5","2.0","2.1","2.4","2.3","0.0","3.1","26223","2207","36439","4517","40.0","(X)","(X)","(X)","(X)","(X)","1006","117","16.5","5.9","5.1","3.8","27.0","7.7","21.1","6.9","8.5","3.9","10.6","5.3","6.4","3.8","2.2","2.3","2.6","2.5","0.0","3.4","25427","2193","35620","4983","(X)","(X)","39.0","(X)","(X)","(X)","683","119","3.8","2.9","0.0","5.0","28.4","9.6","23.1","9.4","12.6","5.7","15.7","7.6","9.4","5.7","3.2","3.2","3.8","3.7","0.0","5.0","31942","3586","N","N","(X)","(X)","(X)","(X)","(X)","(X)","90","50","32.2","23.6","13.3","24.7","7.8","11.8","21.1","20.6","0.0","31.1","13.3","20.0","12.2","18.3","0.0","31.1","0.0","31.1","0.0","31.1","21429","21637","27169","13236","(X)","(X)","(X)","(X)","20.0","(X)"
"8600000US93662","ZCTA5 93662","8600","358","5.1","1.6","9.0","2.3","12.7","2.4","14.2","2.7","15.7","2.7","18.6","2.8","10.8","2.3","10.3","2.7","2.3","0.9","1.2","0.6","43442","3443","55535","2897","38.8","(X)","(X)","(X)","(X)","(X)","7109","325","7.0","2.2","9.3","2.8","12.7","2.4","11.8","2.6","15.1","3.0","19.5","3.0","9.1","1.9","11.4","3.1","2.8","1.1","1.3","0.7","44949","4867","56402","3551","(X)","(X)","39.1","(X)","(X)","(X)","4585","356","3.6","2.0","6.8","3.2","9.9","2.6","8.5","2.7","14.0","3.4","22.3","3.9","12.3","2.8","16.4","4.4","4.3","1.7","1.8","1.1","55944","5815","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1491","220","6.4","3.7","21.7","6.0","22.0","6.7","13.5","5.1","10.5","4.6","14.7","6.8","5.6","4.1","4.6","3.5","0.0","2.3","1.0","1.2","24963","3359","37023","5260","(X)","(X)","(X)","(X)","31.7","(X)"
"8600000US93664","ZCTA5 93664","265","58","0.0","12.4","0.0","12.4","5.7","5.7","4.2","3.5","14.3","7.0","10.9","8.5","15.5","9.6","14.7","7.4","27.9","12.7","6.8","6.3","96563","33584","109889","18718","55.1","(X)","(X)","(X)","(X)","(X)","190","52","0.0","16.8","0.0","16.8","4.2","6.3","1.1","2.0","7.4","6.3","11.1","11.0","18.4","12.7","20.5","10.2","28.9","14.6","8.4","8.6","112188","37040","122290","22600","(X)","(X)","55.3","(X)","(X)","(X)","177","49","0.0","17.8","0.0","17.8","4.5","6.9","1.1","2.2","7.3","6.7","10.2","11.3","19.8","13.3","22.0","11.0","26.0","14.1","9.0","9.1","111406","36019","N","N","(X)","(X)","(X)","(X)","(X)","(X)","75","26","0.0","35.2","0.0","35.2","9.3","12.7","12.0","11.6","32.0","23.2","10.7","11.6","8.0","11.8","0.0","35.2","25.3","22.3","2.7","4.2","44375","39699","78472","27667","(X)","(X)","(X)","(X)","54.7","(X)"
"8600000US93665","ZCTA5 93665","175","88","0.0","18.0","13.1","20.9","0.0","18.0","53.1","32.4","0.0","18.0","16.6","26.7","17.1","26.3","0.0","18.0","0.0","18.0","0.0","18.0","33813","25189","42675","17401","33.7","(X)","(X)","(X)","(X)","(X)","175","88","0.0","18.0","13.1","20.9","0.0","18.0","53.1","32.4","0.0","18.0","16.6","26.7","17.1","26.3","0.0","18.0","0.0","18.0","0.0","18.0","33813","25189","42675","17401","(X)","(X)","33.7","(X)","(X)","(X)","32","53","0.0","54.4","0.0","54.4","0.0","54.4","100.0","54.4","0.0","54.4","0.0","54.4","0.0","54.4","0.0","54.4","0.0","54.4","0.0","54.4","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US93666","ZCTA5 93666","170","62","9.4","11.6","18.2","14.0","28.8","15.4","1.8","3.1","21.8","16.1","11.8","12.4","4.1","4.5","4.1","4.5","0.0","18.5","0.0","18.5","24276","9139","33829","8361","35.9","(X)","(X)","(X)","(X)","(X)","139","55","8.6","14.0","13.7","14.5","35.3","18.1","0.0","22.0","18.0","17.6","14.4","15.2","5.0","5.6","5.0","5.5","0.0","22.0","0.0","22.0","24309","12835","34417","9033","(X)","(X)","35.3","(X)","(X)","(X)","87","44","0.0","31.9","21.8","21.9","35.6","26.5","0.0","31.9","16.1","22.0","10.3","15.6","8.0","9.5","8.0","9.1","0.0","31.9","0.0","31.9","24476","16365","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31","25","12.9","21.8","38.7","44.9","0.0","55.3","9.7","17.8","38.7","46.8","0.0","55.3","0.0","55.3","0.0","55.3","0.0","55.3","0.0","55.3","12396","47516","24626","15272","(X)","(X)","(X)","(X)","38.7","(X)"
"8600000US93667","ZCTA5 93667","757","139","7.8","5.5","3.3","3.4","10.6","9.0","5.7","3.6","18.1","10.6","16.8","8.1","10.3","6.0","19.0","8.4","6.5","4.7","2.0","3.0","53385","17083","69433","12023","49.0","(X)","(X)","(X)","(X)","(X)","569","119","8.4","7.5","2.3","2.4","8.8","9.0","8.3","5.5","14.6","9.9","14.8","8.3","12.3","7.6","19.3","9.0","8.6","6.1","2.6","3.9","54323","30502","74261","15352","(X)","(X)","45.7","(X)","(X)","(X)","430","104","0.0","7.8","2.1","3.1","2.1","3.2","7.4","5.6","15.6","12.5","18.6","11.1","16.3","10.4","23.3","11.0","11.2","8.1","3.5","5.2","87768","26153","N","N","(X)","(X)","(X)","(X)","(X)","(X)","188","83","5.9","8.1","7.4","12.4","31.4","28.9","5.9","7.5","5.3","7.7","21.8","16.6","4.3","6.5","18.1","20.9","0.0","16.9","0.0","16.9","29773","53745","50851","21526","(X)","(X)","(X)","(X)","59.0","(X)"
"8600000US93668","ZCTA5 93668","367","90","16.1","13.7","0.0","9.1","22.6","14.2","5.7","7.5","28.9","13.2","24.3","15.9","0.0","9.1","0.0","9.1","2.5","4.1","0.0","9.1","38665","12472","38925","9469","52.9","(X)","(X)","(X)","(X)","(X)","324","91","12.7","13.5","0.0","10.2","22.5","15.3","21.6","12.0","24.7","13.1","15.7","14.4","0.0","10.2","0.0","10.2","2.8","4.7","0.0","10.2","30726","8767","36183","10196","(X)","(X)","46.6","(X)","(X)","(X)","177","80","18.1","21.5","0.0","17.8","29.4","22.8","8.5","13.5","24.9","17.4","19.2","20.8","0.0","17.8","0.0","17.8","0.0","17.8","0.0","17.8","30750","17948","N","N","(X)","(X)","(X)","(X)","(X)","(X)","43","36","41.9","47.2","0.0","46.9","23.3","32.5","14.0","26.7","0.0","46.9","20.9","31.1","0.0","46.9","0.0","46.9","0.0","46.9","0.0","46.9","20875","21628","27716","19706","(X)","(X)","(X)","(X)","62.8","(X)"
"8600000US93669","ZCTA5 93669","167","76","55.7","28.0","0.0","18.8","3.6","6.4","12.6","21.0","0.0","18.8","14.4","16.8","8.4","13.2","5.4","8.9","0.0","18.8","0.0","18.8","6827","39498","27903","15628","41.3","(X)","(X)","(X)","(X)","(X)","118","78","42.4","37.8","0.0","25.2","0.0","25.2","17.8","27.8","0.0","25.2","20.3","26.0","11.9","20.5","7.6","13.4","0.0","25.2","0.0","25.2","33571","60157","37063","24504","(X)","(X)","58.5","(X)","(X)","(X)","67","44","16.4","24.3","0.0","37.6","0.0","37.6","31.3","39.2","0.0","37.6","17.9","30.9","20.9","34.7","13.4","22.9","0.0","37.6","0.0","37.6","57813","60465","N","N","(X)","(X)","(X)","(X)","(X)","(X)","49","44","87.8","24.6","0.0","44.0","12.2","24.6","0.0","44.0","0.0","44.0","0.0","44.0","0.0","44.0","0.0","44.0","0.0","44.0","0.0","44.0","5096","8583","5845","7012","(X)","(X)","(X)","(X)","0.0","(X)"
"8600000US93673","ZCTA5 93673","195","34","7.2","5.8","12.3","7.1","17.4","8.8","10.3","7.1","21.5","9.2","6.2","5.8","9.2","6.2","11.8","8.9","0.0","16.4","4.1","6.3","38359","14204","52030","16053","35.9","(X)","(X)","(X)","(X)","(X)","178","34","6.2","5.9","11.2","8.4","20.8","10.3","13.5","8.4","24.2","11.1","7.9","6.1","5.1","4.9","11.2","9.0","0.0","17.8","0.0","17.8","31563","11620","41952","8804","(X)","(X)","33.1","(X)","(X)","(X)","106","30","5.7","6.9","3.8","6.0","19.8","13.5","8.5","6.2","30.2","15.3","10.4","10.4","8.5","8.1","13.2","11.5","0.0","27.5","0.0","27.5","40833","5838","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17","14","17.6","25.7","23.5","30.0","11.8","19.0","0.0","74.6","0.0","74.6","0.0","74.6","0.0","74.6","0.0","74.6","0.0","74.6","47.1","46.9","19375","566078","125906","114694","(X)","(X)","(X)","(X)","64.7","(X)"
"8600000US93675","ZCTA5 93675","1087","179","7.9","7.7","5.2","5.1","7.8","6.0","13.1","8.6","11.6","6.3","24.8","11.1","13.7","8.3","9.8","8.7","6.1","4.5","0.0","3.2","63105","19621","61586","9875","30.1","(X)","(X)","(X)","(X)","(X)","720","153","1.5","2.5","0.0","4.7","1.9","3.1","12.4","8.9","11.9","8.6","33.5","15.9","14.7","10.3","14.9","12.3","9.2","6.7","0.0","4.7","68750","6029","77426","10905","(X)","(X)","38.2","(X)","(X)","(X)","570","144","1.9","3.2","0.0","6.0","2.5","3.9","10.9","11.4","12.8","11.5","35.3","18.1","16.5","11.7","8.6","7.2","11.6","8.5","0.0","6.0","67683","5114","N","N","(X)","(X)","(X)","(X)","(X)","(X)","367","146","20.4","21.5","15.3","14.7","19.3","16.4","14.4","17.3","10.9","11.0","7.9","9.6","11.7","13.3","0.0","9.1","0.0","9.1","0.0","9.1","20958","8891","30510","12210","(X)","(X)","(X)","(X)","14.2","(X)"
"8600000US93701","ZCTA5 93701","2998","192","27.8","5.0","11.4","3.1","22.5","5.2","14.7","4.7","9.8","4.4","9.3","3.7","3.1","1.9","1.0","1.1","0.0","1.2","0.3","0.5","18553","3129","25577","2745","41.6","(X)","(X)","(X)","(X)","(X)","2117","205","28.5","6.6","9.7","3.8","23.9","6.5","15.3","5.0","9.2","4.1","10.7","4.6","2.7","2.1","0.0","1.6","0.0","1.6","0.0","1.6","18857","2926","24614","2495","(X)","(X)","41.6","(X)","(X)","(X)","1040","205","18.1","8.4","12.3","6.5","21.1","8.7","15.2","7.2","15.6","8.1","15.5","7.9","2.3","2.3","0.0","3.3","0.0","3.3","0.0","3.3","24185","4978","N","N","(X)","(X)","(X)","(X)","(X)","(X)","881","153","29.7","10.9","13.8","6.4","24.7","9.2","14.4","8.5","8.3","7.2","2.5","4.0","1.9","2.3","3.4","3.9","0.0","3.9","1.1","1.9","16605","3408","24488","6242","(X)","(X)","(X)","(X)","35.8","(X)"
"8600000US93702","ZCTA5 93702","11914","275","13.0","1.9","13.8","2.1","21.0","2.8","16.3","2.2","14.4","1.9","11.6","2.1","6.2","1.5","2.8","0.9","0.8","0.3","0.0","0.3","26031","1460","34130","1504","47.1","(X)","(X)","(X)","(X)","(X)","9409","353","15.3","2.1","13.0","2.6","20.4","2.8","15.8","2.5","14.4","2.3","11.8","2.3","5.7","1.5","2.9","1.0","0.6","0.4","0.0","0.4","25730","1945","33567","1584","(X)","(X)","46.3","(X)","(X)","(X)","4619","340","7.2","1.9","6.8","2.4","19.3","3.9","20.7","4.0","16.8","3.1","16.0","3.6","8.3","2.8","4.3","2.0","0.8","0.6","0.0","0.8","32947","2326","41437","2627","(X)","(X)","(X)","(X)","(X)","(X)","2505","286","17.9","5.4","23.5","5.7","19.6","4.7","11.9","3.8","12.7","4.5","8.0","3.1","5.3","3.0","0.8","0.7","0.3","0.5","0.0","1.4","19697","2862","26585","2610","(X)","(X)","(X)","(X)","39.6","(X)"
"8600000US93703","ZCTA5 93703","9667","346","15.9","2.4","10.6","2.1","19.8","2.7","12.7","1.9","15.1","2.6","14.9","2.5","5.9","1.6","4.1","1.6","0.7","0.5","0.4","0.4","28406","1643","37194","1982","43.6","(X)","(X)","(X)","(X)","(X)","7078","398","15.3","2.6","7.4","2.1","20.0","3.0","13.4","2.5","16.1","3.1","15.8","3.1","6.4","1.9","4.9","2.1","0.5","0.5","0.3","0.3","30676","2100","38974","2362","(X)","(X)","45.1","(X)","(X)","(X)","3545","316","5.5","2.6","4.4","2.2","21.6","4.7","16.0","4.2","17.1","3.8","18.0","4.4","8.8","3.4","7.6","3.1","0.8","0.9","0.2","0.3","36748","5180","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2589","310","24.6","5.6","20.8","5.5","20.2","5.5","10.1","2.5","9.7","3.8","9.5","3.1","3.1","2.5","1.3","1.4","0.8","1.2","0.0","1.3","16800","3219","25529","3867","(X)","(X)","(X)","(X)","34.3","(X)"
"8600000US93704","ZCTA5 93704","10597","456","7.9","2.0","7.0","2.0","10.7","2.2","9.9","1.8","16.0","2.4","17.9","2.4","11.0","2.1","12.8","2.2","3.5","1.0","3.4","1.0","48461","3003","67622","4827","31.6","(X)","(X)","(X)","(X)","(X)","6125","434","10.0","2.9","3.8","1.4","10.3","3.2","6.1","2.3","15.8","3.5","16.6","3.7","13.1","3.0","15.3","2.8","4.8","1.5","4.2","1.4","55724","4521","74241","6272","(X)","(X)","31.7","(X)","(X)","(X)","3790","337","4.2","2.0","1.6","1.2","4.7","2.2","4.1","2.1","15.1","4.6","17.7","4.4","17.4","4.3","21.2","4.0","7.1","2.4","6.9","2.3","78400","8976","96955","9209","(X)","(X)","(X)","(X)","(X)","(X)","4472","339","9.5","2.9","11.7","4.0","10.5","2.8","14.3","3.6","14.6","3.4","19.3","3.3","8.8","2.2","7.8","3.1","1.4","1.1","2.2","1.3","39196","4817","55804","7198","(X)","(X)","(X)","(X)","28.2","(X)"
"8600000US93705","ZCTA5 93705","12257","312","11.4","1.8","10.0","2.1","17.8","2.4","13.9","2.4","16.8","2.4","13.9","2.4","7.9","1.7","6.9","1.6","1.1","0.7","0.4","0.4","32635","2494","42514","2356","38.1","(X)","(X)","(X)","(X)","(X)","8674","410","14.1","2.3","8.2","2.3","18.4","2.7","14.5","2.8","15.7","2.7","14.2","2.8","7.3","1.9","6.3","1.9","1.0","0.7","0.2","0.3","31154","2487","40637","2432","(X)","(X)","39.2","(X)","(X)","(X)","4284","336","3.2","1.9","4.1","1.9","16.1","4.0","13.8","4.2","19.8","4.3","17.7","3.9","12.1","3.5","11.5","3.6","1.6","1.5","0.1","0.4","44632","5318","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3583","395","10.0","2.9","16.7","5.1","16.9","4.4","13.7","4.2","17.1","4.3","12.5","3.8","5.4","2.3","5.8","2.4","1.2","1.0","0.9","1.1","29349","3544","40618","4804","(X)","(X)","(X)","(X)","31.8","(X)"
"8600000US93706","ZCTA5 93706","10682","337","12.8","1.9","10.7","1.6","19.5","2.0","15.4","2.2","13.1","2.0","15.0","2.0","6.8","1.3","4.1","1.2","1.5","0.6","1.1","0.4","29197","1923","42258","2144","43.7","(X)","(X)","(X)","(X)","(X)","8265","354","12.0","2.0","6.8","1.5","19.2","2.4","16.4","2.8","13.1","2.3","16.8","2.3","7.4","1.6","5.2","1.5","1.8","0.7","1.4","0.5","31533","1719","46125","2617","(X)","(X)","42.5","(X)","(X)","(X)","4508","322","5.0","1.9","5.3","1.6","15.2","2.5","17.4","4.0","14.1","2.9","19.5","3.4","10.1","2.0","8.5","2.7","2.6","1.1","2.3","0.8","40500","2927","58733","4088","(X)","(X)","(X)","(X)","(X)","(X)","2417","261","23.9","5.3","25.2","5.4","18.5","4.0","13.0","4.8","8.4","3.0","6.6","2.3","3.5","1.6","0.3","0.4","0.5","0.5","0.2","0.3","15391","2404","24461","2649","(X)","(X)","(X)","(X)","44.3","(X)"
"8600000US93710","ZCTA5 93710","11376","327","10.0","1.8","6.7","1.6","15.0","2.3","11.8","2.1","15.1","2.3","16.9","2.4","10.6","1.9","8.7","1.4","3.7","0.8","1.6","0.6","42844","3342","59348","4976","36.8","(X)","(X)","(X)","(X)","(X)","6954","368","11.0","2.6","5.0","1.7","9.6","2.3","11.8","2.7","13.6","2.2","18.3","3.1","11.5","2.3","11.4","2.0","5.9","1.4","1.9","0.7","48953","3777","68785","8324","(X)","(X)","35.9","(X)","(X)","(X)","4262","352","4.1","2.2","2.0","1.0","7.4","2.7","6.9","2.4","14.5","3.2","22.6","4.4","15.3","3.3","15.6","2.4","8.8","2.4","2.8","1.2","66224","5001","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4422","340","12.1","3.3","11.1","3.0","23.7","4.8","14.7","4.2","14.4","4.0","11.3","3.3","7.9","2.9","3.8","1.8","0.0","0.8","1.1","1.1","26952","4259","40034","5415","(X)","(X)","(X)","(X)","35.9","(X)"
"8600000US93711","ZCTA5 93711","15602","441","3.8","1.2","4.1","1.2","8.3","1.5","9.0","1.7","13.2","1.8","18.5","2.4","11.3","1.9","15.3","1.9","7.7","1.4","8.7","1.3","63934","4424","91495","4274","31.0","(X)","(X)","(X)","(X)","(X)","10110","415","2.3","1.5","1.2","0.7","4.3","1.2","7.4","2.1","12.6","2.5","19.1","2.6","12.8","2.5","18.6","2.5","9.6","1.8","12.1","2.0","80981","7600","109459","5938","(X)","(X)","31.2","(X)","(X)","(X)","7770","400","1.4","1.4","0.7","0.6","2.9","1.3","5.0","1.8","11.9","3.1","15.9","2.9","12.9","2.8","21.7","3.0","11.9","2.2","15.6","2.5","97476","8019","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5492","414","8.2","2.6","9.6","3.1","17.0","3.8","12.5","3.2","14.9","3.2","17.0","3.7","8.1","2.3","8.2","2.5","3.0","1.5","1.7","1.1","38327","4985","53362","5855","(X)","(X)","(X)","(X)","30.0","(X)"
"8600000US93720","ZCTA5 93720","17409","399","3.8","1.2","2.3","0.9","7.7","1.5","7.9","1.4","9.4","1.7","17.8","2.1","15.9","1.8","20.0","1.8","9.4","1.4","5.9","1.1","77092","3788","91186","3721","27.2","(X)","(X)","(X)","(X)","(X)","11946","457","2.5","1.2","2.0","1.0","6.2","1.7","5.6","1.6","7.7","1.8","16.9","2.4","16.4","2.2","24.7","2.3","11.3","2.2","6.7","1.3","90404","3548","100891","4480","(X)","(X)","26.8","(X)","(X)","(X)","8842","415","1.9","1.3","0.9","0.7","3.1","1.2","3.9","1.4","4.9","1.7","15.4","2.5","18.5","2.9","29.3","3.3","13.7","2.7","8.4","1.7","103139","5588","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5463","479","7.3","2.9","4.3","1.6","12.4","3.6","11.9","3.8","13.5","4.0","18.6","4.0","13.7","3.0","9.8","3.0","4.2","2.4","4.1","2.3","50631","6086","67138","7089","(X)","(X)","(X)","(X)","27.4","(X)"
"8600000US93721","ZCTA5 93721","1598","150","30.0","6.5","29.3","6.6","7.2","3.5","6.3","3.6","11.8","3.7","8.7","4.4","3.9","3.0","2.8","2.1","0.0","2.2","0.0","2.2","11922","661","25445","4138","48.9","(X)","(X)","(X)","(X)","(X)","586","121","25.1","10.3","21.3","11.5","10.1","7.2","10.2","7.7","12.8","6.7","11.4","8.1","5.5","5.5","3.6","3.2","0.0","5.8","0.0","5.8","16694","12154","29870","6996","(X)","(X)","68.4","(X)","(X)","(X)","168","84","21.4","16.9","27.4","27.4","4.2","7.6","7.1","8.8","8.9","14.1","6.5","11.3","19.0","17.9","5.4","8.8","0.0","18.7","0.0","18.7","20714","29884","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1012","122","32.9","8.9","33.9","8.4","8.1","4.8","1.5","1.6","11.2","5.1","7.1","5.0","3.1","3.0","2.3","2.4","0.0","3.4","0.0","3.4","11331","618","22478","4971","(X)","(X)","(X)","(X)","36.6","(X)"
"8600000US93722","ZCTA5 93722","23753","498","6.3","1.3","5.0","1.2","10.4","1.5","11.2","1.5","12.9","1.9","22.4","1.9","14.2","1.7","11.8","1.5","4.0","1.0","1.8","0.6","54381","2305","64965","2622","36.2","(X)","(X)","(X)","(X)","(X)","18560","606","6.3","1.3","3.8","1.1","9.5","1.7","12.2","2.0","12.4","1.9","21.3","2.1","15.5","2.0","13.2","1.6","4.3","1.3","1.6","0.6","56663","3623","66641","2868","(X)","(X)","36.4","(X)","(X)","(X)","12130","620","2.3","1.1","1.6","0.9","7.8","2.2","9.0","1.9","11.7","2.2","21.8","2.9","20.6","2.9","17.5","2.5","5.8","2.0","2.0","0.8","70641","3853","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5193","431","12.1","3.7","6.7","2.4","16.1","3.8","12.7","3.6","15.6","4.1","20.7","4.7","6.9","2.6","6.5","3.0","0.6","0.7","2.1","1.6","36655","4743","50277","7577","(X)","(X)","(X)","(X)","32.0","(X)"
"8600000US93723","ZCTA5 93723","2897","266","3.1","2.1","3.5","1.9","10.9","5.2","7.1","3.3","11.9","4.7","18.2","5.3","18.4","6.4","15.2","5.0","6.8","2.7","4.9","2.2","69055","10635","87967","13688","40.4","(X)","(X)","(X)","(X)","(X)","2440","252","3.7","3.0","2.2","1.7","8.7","4.6","5.8","3.6","12.6","4.9","17.4","5.7","20.1","6.9","17.1","5.6","7.6","3.0","4.8","2.6","74569","8424","92533","16813","(X)","(X)","40.5","(X)","(X)","(X)","1942","264","0.3","0.3","2.3","1.9","5.6","3.9","5.6","4.4","11.9","5.7","14.3","6.3","24.0","8.3","20.9","6.8","9.1","3.7","6.0","3.2","86250","13318","N","N","(X)","(X)","(X)","(X)","(X)","(X)","457","127","5.7","6.6","10.1","8.6","21.9","13.3","14.0","8.8","14.7","14.3","13.8","11.2","6.8","7.6","8.3","7.0","2.8","4.9","2.0","2.8","31875","16470","55420","19094","(X)","(X)","(X)","(X)","37.2","(X)"
"8600000US93725","ZCTA5 93725","6811","281","10.1","2.4","8.0","2.3","19.1","3.0","12.1","2.2","16.3","3.1","18.7","3.4","8.1","2.2","5.9","1.9","0.7","0.5","0.9","0.5","35635","3376","45052","2532","41.3","(X)","(X)","(X)","(X)","(X)","5670","285","10.3","2.6","6.1","1.9","19.3","3.4","11.5","2.6","16.2","3.8","19.8","3.7","8.5","2.2","6.5","2.2","0.8","0.6","1.0","0.7","37781","3297","46765","2871","(X)","(X)","39.2","(X)","(X)","(X)","3247","309","5.3","2.6","3.9","2.1","16.4","4.5","11.5","3.9","17.6","5.2","25.0","5.7","9.2","3.1","9.0","2.9","1.3","1.0","1.0","0.7","44706","4079","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1141","185","18.1","8.5","21.0","8.6","19.3","7.2","12.4","5.6","16.6","8.3","6.1","4.5","4.3","3.0","1.7","1.4","0.0","3.0","0.5","0.7","19739","4061","27916","4117","(X)","(X)","(X)","(X)","40.8","(X)"
